dist_id,ac_no,part_no,lat,long
1,1,218,30.0473897,77.7618181
1,1,224,30.0473897,77.7618181
1,1,225,30.0473897,77.7618181
1,1,226,30.0473897,77.7618181
1,1,227,30.0473897,77.7618181
1,1,228,30.0473897,77.7618181
1,1,229,30.0473897,77.7618181
1,1,231,28.6025932,77.3142692
1,1,232,28.6025932,77.3142692
1,1,234,28.6025932,77.3142692
1,1,235,28.6025932,77.3142692
1,1,236,28.6025932,77.3142692
1,1,237,28.6025932,77.3142692
1,1,238,28.6025932,77.3142692
1,1,239,28.6025932,77.3142692
1,1,265,30.0473897,77.7618181
1,1,266,30.0473897,77.7618181
1,1,267,30.0473897,77.7618181
1,1,268,30.0473897,77.7618181
1,1,269,30.0473897,77.7618181
1,1,270,30.0473897,77.7618181
1,1,271,30.0473897,77.7618181
1,1,272,30.0473897,77.7618181
1,1,273,30.0473897,77.7618181
1,1,274,30.0473897,77.7618181
1,1,275,30.0473897,77.7618181
1,1,276,30.0473897,77.7618181
1,1,277,30.0473897,77.7618181
1,1,278,30.0473897,77.7618181
1,1,279,30.0473897,77.7618181
1,1,280,30.0473897,77.7618181
1,1,281,30.0473897,77.7618181
1,1,282,30.0473897,77.7618181
1,1,283,30.0473897,77.7618181
1,1,284,30.0473897,77.7618181
1,1,285,30.0473897,77.7618181
1,1,286,30.0473897,77.7618181
1,1,287,30.0473897,77.7618181
1,1,288,30.0473897,77.7618181
1,1,296,30.0473897,77.7618181
1,1,297,30.0473897,77.7618181
1,1,298,30.0473897,77.7618181
1,1,299,30.0473897,77.7618181
1,1,300,30.0473897,77.7618181
1,1,302,30.0473897,77.7618181
1,1,303,30.0473897,77.7618181
1,1,304,30.0473897,77.7618181
1,1,305,30.0473897,77.7618181
1,1,306,30.0473897,77.7618181
1,1,308,30.0473897,77.7618181
1,1,311,30.0473897,77.7618181
1,1,312,30.0473897,77.7618181
1,1,313,30.0473897,77.7618181
1,1,314,30.0473897,77.7618181
1,1,315,30.0473897,77.7618181
1,1,316,30.0473897,77.7618181
1,1,317,30.07453247294158,77.78086129629928
1,1,318,30.0473897,77.7618181
1,1,319,30.0473897,77.7618181
1,1,320,30.055029743150502,77.76396854648932
1,1,321,30.048068586874546,77.75852991355538
1,1,322,30.048096803849482,77.75842146668636
1,1,323,30.048068586874546,77.75852991355538
1,1,324,30.048005558598053,77.75841012100048
1,4,100,26.8155054,94.2136775
1,4,107,25.4133682,86.1070522
1,4,237,29.977238,77.77858
1,4,238,29.977238,77.77858
1,4,246,29.9546287,77.7555714
1,4,247,29.9546287,77.7555714
1,4,289,29.9201812,77.7314117
1,4,290,29.977238,77.77858
1,4,291,29.900195,77.7385914
1,4,293,29.8935002,77.7393067
1,4,99,26.8103939,94.2311793
1,5,15,29.85929921214157,77.71798533840237
1,5,16,29.844608930747277,77.73126160026753
1,5,168,28.7677226,76.567659
1,5,22,29.81467856621522,77.75611963003216
1,6,78,30.4244779,74.0484979
10,81,180,28.6815875,77.2013711
10,81,19,27.6888966,76.616324
10,81,20,27.6888966,76.616324
10,81,209,27.7371255,77.2425161
10,81,21,27.6888966,76.616324
10,81,210,27.7371255,77.2425161
10,81,23,27.6888966,76.616324
10,81,24,27.6888966,76.616324
10,83,133,27.3815217,77.4947306
10,83,22,28.7281933,77.1613697
10,83,23,28.7281933,77.1613697
10,83,24,27.4250055,77.4140228
10,83,27,27.4765201,77.3877172
10,83,28,28.7345763,77.1629154
10,83,288,27.3227082,77.5567367
10,83,29,28.7280237,77.165867
10,83,30,28.7281933,77.1613697
10,83,31,28.7281933,77.1613697
10,83,32,28.7281933,77.1613697
10,83,33,28.7281933,77.1613697
10,83,39,28.7280237,77.165867
10,83,43,27.4702513,77.4080117
10,85,154,29.298439,75.6471016
10,85,321,30.77788,76.5322405
11,95,249,17.4074236,78.4507807
11,95,283,26.8524385,75.8111202
11,95,292,26.8524385,75.8111202
11,95,321,26.8524385,75.8111202
11,96,303,31.6203215,74.877386
11,98,13,27.1331053,78.4650707
11,99,109,10.5435377,76.1613062
11,99,114,31.5421973,75.2363929
11,99,118,31.5421973,75.2363929
11,99,120,31.5421973,75.2363929
11,99,121,10.5253017,76.1256555
11,99,123,31.5421973,75.2363929
11,99,124,10.5253017,76.1256555
11,99,336,10.5253017,76.1256555
11,99,340,31.5421973,75.2363929
12,108,10,24.2055487,93.9055304
12,108,11,24.2055487,93.9055304
12,108,12,24.2055487,93.9055304
12,108,18,24.2055487,93.9055304
12,108,19,24.2055487,93.9055304
12,108,299,29.7361468,76.9879057
12,108,368,29.7361468,76.9879057
12,108,371,29.7361468,76.9879057
12,108,5,24.2055487,93.9055304
12,108,6,24.2055487,93.9055304
12,108,7,24.2055487,93.9055304
12,108,8,24.2055487,93.9055304
12,108,9,24.2055487,93.9055304
13,103,32,28.5395768,77.2655217
13,103,33,28.5395769,77.2655227
13,103,34,28.5395769,77.2655228
13,103,37,28.5395768,77.2655216
13,103,38,28.5395768,77.2655216
13,103,39,28.5395765,77.2655215
13,103,40,28.5395768,77.2655217
13,103,41,28.5395764,77.2655212
13,103,42,28.5395768,77.2655215
13,103,43,28.5395764,77.2655213
13,103,61,28.5395771,77.2655215
13,103,62,28.5395768,77.2655217
13,103,63,28.5395768,77.2655216
13,103,64,28.5395769,77.2655227
13,103,65,28.5395761,77.265522
13,103,66,28.5395761,77.265522
13,103,71,28.5395761,77.265522
13,103,75,28.5395769,77.2655228
13,103,76,28.5395766,77.2655217
13,103,77,28.5395768,77.2655217
13,103,80,28.5395766,77.2655238
14,78,352,22.433523,70.0993217
14,78,353,22.433523,70.0993217
14,78,355,20.281884,85.8182945
14,78,356,20.2768911,85.8215957
14,78,364,20.281884,85.8182945
14,78,365,20.281884,85.8182945
14,79,224,10.0981767,76.451918
14,79,225,10.0981767,76.451918
14,79,226,10.0981767,76.451918
14,79,228,10.0981767,76.451918
14,79,231,10.0981767,76.451918
14,79,232,10.0981767,76.451918
14,79,233,10.0981767,76.451918
14,79,234,10.0981767,76.451918
14,79,235,10.0981767,76.451918
14,79,301,10.1046584,76.4562048
14,79,303,10.0965598,76.4478457
14,79,304,10.0965598,76.4478457
14,79,305,10.0965598,76.4478457
14,79,306,10.0965598,76.4478457
14,79,307,10.0965598,76.4478457
14,79,343,28.6962796,77.1766587
14,79,344,28.6951511,77.1730721
14,79,346,28.6930318,77.1795168
14,79,347,28.6951511,77.1730721
14,79,348,28.6951511,77.1730721
14,79,350,28.6951511,77.1730721
14,79,353,28.6951511,77.1730721
14,79,354,28.6888138,77.1619327
14,79,355,28.6951511,77.1730721
14,80,121,20.281966,85.8179769
14,80,122,20.281966,85.8179769
14,80,123,20.281966,85.8179769
14,80,124,20.281966,85.8179769
14,80,125,20.281966,85.8179769
14,80,126,20.281966,85.8179769
14,80,128,20.281966,85.8179769
14,80,143,20.281966,85.8179769
14,80,147,20.281966,85.8179769
14,80,313,30.264841,74.8225293
15,118,197,28.8856289,79.5619244
15,118,198,28.8856289,79.5619244
15,118,202,28.8739567,79.5784297
15,118,204,28.8739567,79.5784297
15,118,240,28.8745674,79.5770251
15,118,241,28.8678464,79.6342446
15,118,255,28.873073,79.6552979
15,118,8,28.87069434,79.49436304
15,119,225,29.382477,79.4610716
16,114,227,12.348871,80.0560908
16,114,228,25.2461396,86.9876964
16,114,229,12.348871,80.0560908
16,114,230,12.348871,80.0560908
16,114,231,12.348871,80.0560908
16,114,233,25.2461396,86.9876964
16,114,234,25.2461396,86.9876964
16,114,235,25.2461396,86.9876964
16,114,236,25.2461396,86.9876964
16,114,237,25.2461396,86.9876964
16,114,238,25.2461396,86.9876964
16,114,239,12.348871,80.0560908
16,114,240,25.2461396,86.9876964
16,114,241,12.348871,80.0560908
16,114,341,25.2461396,86.9876964
16,114,342,25.2461396,86.9876964
16,114,343,25.2461396,86.9876964
16,114,344,25.2461396,86.9876964
16,114,345,12.348871,80.0560908
16,114,346,12.348871,80.0560908
16,116,215,25.2461614,86.9877855
16,116,216,26.9245807,75.8212909
16,116,217,26.9245807,75.8212909
16,116,218,26.9245807,75.8212909
16,116,219,26.9245807,75.8212909
16,116,220,26.9245807,75.8212909
16,116,221,26.9245807,75.8212909
16,116,222,26.9245807,75.8212909
16,116,223,26.9245807,75.8212909
16,116,226,22.3185957,86.1488591
16,116,227,16.2887671,80.453997
16,116,228,22.3185957,86.1488591
16,116,229,22.3185957,86.1488591
16,116,230,22.3185957,86.1488591
16,116,231,22.3185957,86.1488591
16,116,232,22.3185957,86.1488591
16,116,233,22.3185957,86.1488591
16,116,234,22.3185957,86.1488591
16,117,205,16.3129523,80.4457608
16,117,357,16.3177955,80.4410845
17,133,258,25.4919828,70.9068227
17,133,306,27.8765696,74.0630388
17,133,307,27.860142,74.0928757
17,133,308,27.8765696,74.0630388
17,133,60,25.4919828,70.9068227
17,134,142,20.322026,85.8343806
17,134,145,20.322026,85.8343806
17,134,146,20.322026,85.8343806
17,134,148,20.322026,85.8343806
17,134,150,20.322026,85.8343806
17,136,22,27.8765696,74.0630388
17,136,24,27.8765696,74.0630388
17,136,64,17.4460188,78.501992
17,136,65,17.4460188,78.501992
17,136,66,17.4460188,78.501992
18,127,14,28.8819241,79.8248721
18,127,17,28.8445363,79.8343304
18,127,21,25.401881,94.0923492
18,127,364,28.822158,79.8897066
18,127,365,28.8183592,79.8885589
18,127,366,28.8183592,79.8885589
18,127,367,28.8115331,79.892156
18,127,368,28.8115331,79.892156
18,128,24,29.2042059,78.9795135
18,128,26,28.8047343,79.8677257
18,128,32,28.7569895,79.9373748
18,129,23,29.3128284,76.2363263
19,25,146,30.0238991,77.1403104
19,25,147,30.0238991,77.1403104
19,25,164,30.0238991,77.1403104
19,26,106,29.2116505,78.9700081
19,26,119,29.2123385,78.9696546
19,26,147,29.2123385,78.9696546
19,26,312,29.1975097,78.9564626
19,26,313,29.1975097,78.9564626
19,26,321,29.1975097,78.9564626
19,26,322,29.1975097,78.9564626
19,26,323,29.1975097,78.9564626
19,26,324,29.1975097,78.9564626
19,26,326,29.1975097,78.9564626
19,26,327,29.1975097,78.9564626
19,26,328,29.1975097,78.9564626
19,26,329,29.1975097,78.9564626
2,12,224,30.6749985,74.729325
2,13,181,29.9337027,78.0880296
2,13,182,29.9337027,78.0880296
2,13,258,29.6893638,77.848314
2,13,271,29.6893638,77.848314
2,13,272,29.6893638,77.848314
2,13,273,29.6893638,77.848314
2,13,274,13.04042,77.5457525
2,13,276,29.7255776,77.8506225
2,13,289,29.5916776,77.9787276
2,14,278,30.0527595,78.2704082
2,14,60,30.1108722,78.3040216
2,14,61,30.1108722,78.3040216
2,14,62,30.1108722,78.3040216
2,14,63,30.1108722,78.3040216
2,14,64,30.1108722,78.3040216
2,14,65,30.1108722,78.3040216
2,14,85,30.1108722,78.3040216
2,14,86,30.1108722,78.3040216
2,14,87,30.1108722,78.3040216
2,14,88,30.1108722,78.3040216
2,15,17,17.4054167,78.5432179
2,15,34,17.3830188,78.5191895
2,15,35,17.3830188,78.5191895
20,34,1,29.1862583,79.0015179
20,34,179,29.7975056,76.9517341
20,34,287,29.8183552,76.9441026
20,34,6,29.1862512,79.001527
20,34,7,29.13886354,79.09416971
20,35,21,29.0258897,79.266786
20,35,23,29.1621464,79.1532658
20,35,71,29.1621464,79.1532658
20,36,102,28.8736827,79.4097241
20,36,103,28.8736827,79.4097241
20,36,104,28.8647708,79.4107795
20,36,12,28.9722451,79.3708082
20,36,13,28.9835146,79.3660914
20,36,14,28.9835146,79.3660914
20,36,15,28.9835146,79.3660914
20,36,16,28.9835146,79.3660914
20,36,17,28.9835146,79.3660914
20,36,18,28.968946,79.3727784
20,36,7,28.9625806,79.2840487
21,17,154,29.7441162,78.4966818
21,17,52,29.9338756,78.0978289
21,17,92,30.286764,78.0011605
21,19,231,29.2766108,78.8314323
21,19,32,29.733794,78.506151
21,19,320,29.325894,79.3678512
21,19,7,29.640319999999996,78.52051166666666
21,19,9,29.8344017,78.6893313
21,21,281,30.8034499,75.0550112
21,21,288,30.8034499,75.0550112
21,21,289,30.8034499,75.0550112
21,21,290,30.8034499,75.0550112
21,21,291,30.8034499,75.0550112
21,21,306,30.8034499,75.0550112
21,21,307,30.8034499,75.0550112
21,21,308,30.8034499,75.0550112
21,21,312,30.8034499,75.0550112
21,22,1,29.6601907,78.0885171
21,22,10,21.760718,72.1186351
21,22,11,29.6601907,78.0885171
21,22,12,29.6601907,78.0885171
21,22,14,21.7609212,72.1177463
21,22,15,21.7609212,72.1177463
21,22,16,21.7609212,72.1177463
21,22,17,21.7609212,72.1177463
21,22,19,21.760718,72.1186351
21,22,21,21.7606527,72.1185937
21,22,23,10.7306661,76.1433824
21,22,5,21.760718,72.1186351
21,22,6,21.760718,72.1186351
21,22,7,21.760718,72.1186351
21,22,8,21.760718,72.1186351
21,22,9,29.6601907,78.0885171
21,23,236,29.8660098,77.8738744
21,23,241,29.8660098,77.8738744
21,23,242,29.8660098,77.8738744
21,23,243,29.8660098,77.8738744
21,23,244,29.8660098,77.8738744
21,23,246,29.8660098,77.8738744
21,23,248,29.8660098,77.8738744
22,39,137,11.8960387,79.8116333
22,40,144,26.3130257,73.0408576
22,40,26,26.3074345,73.0477888
22,40,27,26.3063028,73.0459116
22,40,28,26.3074345,73.0477888
22,40,29,26.3063028,73.0459116
22,40,30,26.3063028,73.0459116
22,40,31,26.3063028,73.0459116
22,40,32,26.3063028,73.0459116
22,40,50,26.3063028,73.0459116
22,41,193,18.5261478,73.8503494
22,42,70,26.7834405,84.5301146
22,42,73,26.7865634,84.5121266
22,42,74,26.7865634,84.5121266
22,42,75,26.7865634,84.5121266
23,209,220,22.5796736,88.3298934
23,209,222,22.5798989,88.3291132
23,209,223,22.5796736,88.3298934
23,214,156,30.3396928,76.3872262
23,214,157,30.3396928,76.3872262
23,214,190,10.3440235,76.2403582
23,215,161,25.1141629,90.5886197
23,215,223,30.0014886,75.3717793
25,199,27,27.2217027,77.5037566
25,199,299,26.6460726,77.6178311
25,199,44,27.2217027,77.5037566
25,199,46,27.2147749,77.5092941
25,199,47,27.2147749,77.5092941
25,199,51,27.2147749,77.5092941
25,199,53,27.2147749,77.5092941
25,199,54,27.2147749,77.5092941
25,200,353,26.6982329,78.8292391
25,200,355,26.646652221679684,78.87222290039063
25,200,357,26.6744096,78.8497658
25,200,363,26.6744096,78.8497658
25,200,368,26.6703991,78.9049542
25,201,102,15.7486238,77.5438262
25,201,104,15.730797,77.5709735
25,201,110,18.5468648,79.401403
25,201,113,10.535988,78.6035333
25,201,136,10.535988,78.6035333
25,201,137,10.535988,78.6035333
25,201,138,10.535988,78.6035333
25,201,380,27.1124675,77.1474152
25,201,382,27.1124675,77.1474152
25,201,383,27.1124675,77.1474152
25,201,391,27.1124675,77.1474152
25,201,394,27.1164369,77.1704474
25,201,409,26.547974999999997,79.01044
25,201,419,27.1124675,77.1474152
25,201,420,27.1124675,77.1474152
25,201,426,27.1124675,77.1474152
25,201,438,27.1124675,77.1474152
25,201,439,27.1124675,77.1474152
25,201,52,15.730797,77.5709735
25,201,54,10.5524739,78.581319
25,201,55,15.730797,77.5709735
25,201,57,22.4074082,82.6649563
25,201,72,22.4135636,82.6681231
25,201,73,22.4135636,82.6681231
25,201,88,22.4074082,82.6649563
25,201,94,15.7486238,77.5438262
25,201,95,26.2808416,73.0352262
25,201,96,22.4135636,82.6681231
25,201,98,22.4074082,82.6649563
27,196,13,22.9273239,72.4450136
27,196,14,22.9273239,72.4450136
27,196,18,22.9273239,72.4450136
27,197,46,28.5726166,77.1469805
27,198,349,27.0077694,84.8874944
27,198,356,27.0077694,84.8874944
27,198,371,27.0077694,84.8874944
27,198,45,24.0609055,73.476142
27,198,48,24.0609055,73.476142
27,198,72,26.1105407,91.7704552
27,198,85,26.1105407,91.7704552
27,198,86,23.8460574,73.712561
27,198,91,23.8460574,73.712561
27,198,96,23.8460574,73.712561
27,198,97,23.8460574,73.712561
29,254,306,26.1132935,87.4718557
29,254,307,26.1132935,87.4718557
29,254,316,17.498738,78.4184889
29,254,317,17.498738,78.4184889
29,254,337,26.9667878,94.6622558
29,254,339,26.9785207,94.6692535
29,254,341,26.9671841,94.6308168
29,254,342,26.9770783,94.6733024
29,254,349,26.9667878,94.6622558
29,260,64,28.6126082,77.161277
29,260,65,28.6042762,77.0735614
29,260,66,28.6126082,77.161277
29,260,67,28.6126082,77.161277
29,260,68,25.2008417,85.5356012
29,260,75,25.2008417,85.5356012
29,260,92,25.2072153,85.5344916
29,261,154,30.307266,78.0221302
29,261,155,30.307266,78.0221302
29,263,10,24.567303,80.8283575
29,263,14,24.567303,80.8283575
29,263,15,24.567303,80.8283575
29,263,16,24.567303,80.8283575
29,263,2,28.6845777,77.1648985
29,263,3,28.6845777,77.1648985
29,263,4,28.6845777,77.1648985
29,263,41,24.567303,80.8283575
29,263,5,28.6845777,77.1648985
29,263,8,24.567303,80.8283575
29,263,81,29.5149227,75.4156175
29,263,82,29.5149227,75.4156175
29,264,227,25.1763768,81.5771493
29,264,228,25.1763768,81.5771493
29,264,229,25.1763768,81.5771493
29,264,230,25.0365058,81.6267618
29,264,232,25.1763768,81.5771493
29,264,233,25.1763768,81.5771493
29,264,234,25.1763768,81.5771493
29,264,236,25.1763768,81.5771493
29,264,237,25.1763768,81.5771493
29,264,238,25.1763768,81.5771493
29,264,239,25.1763768,81.5771493
29,264,240,25.1763768,81.5771493
29,264,241,25.0222419,81.7219151
29,265,115,24.9747253,81.697396
29,265,190,24.9747253,81.697396
29,265,191,24.9747253,81.697396
29,265,192,24.9747253,81.697396
29,265,196,24.9747253,81.697396
29,265,288,30.0255428,74.539336
3,44,153,28.5778313,77.2543516
3,44,154,28.5778313,77.2543516
3,44,317,29.8555235,77.874065
3,49,111,29.1904863,75.751419
3,49,112,29.1904863,75.751419
3,49,113,29.1904863,75.751419
3,49,114,29.2181775,75.7552092
3,49,139,20.9360464,77.7460025
3,49,306,25.1391449,75.7262686
3,49,364,22.5867905,88.30267
3,49,369,22.5842809,88.3050705
3,49,372,29.1466109,75.7267716
3,49,373,29.1466109,75.7267716
3,49,374,29.1466109,75.7267716
3,49,375,29.1466109,75.7267716
3,49,376,29.1466109,75.7267716
3,49,377,29.1466109,75.7267716
3,49,378,29.1466109,75.7267716
30,238,237,14.0028726,75.451399
30,239,212,13.006083,80.2413932
30,239,228,18.9683086,72.8089178
30,240,113,20.9230874,77.7453996
30,240,115,23.8327195,91.2889989
30,240,116,23.8321466,91.288639
30,240,117,23.8321466,91.288639
30,240,118,23.8321466,91.288639
30,240,119,23.8321466,91.288639
30,240,205,23.8307341,91.2958913
30,240,67,16.9759177,79.6415431
30,241,115,23.8291886,91.2762524
30,241,116,23.8295345,91.2816091
30,241,117,23.8295345,91.2816091
30,241,145,25.5738979,84.0023573
30,241,177,19.085775,72.8371471
30,241,183,19.085775,72.8371471
30,241,190,19.085775,72.8371471
30,241,226,17.4192482,78.5108451
30,241,228,17.4183485,78.5104133
30,241,229,11.6124601,79.4888828
30,241,230,11.6124601,79.4888828
30,241,231,11.6124601,79.4888828
30,241,232,17.4183485,78.5104133
30,241,233,20.9095933,77.7081802
30,241,234,20.9095933,77.7081802
30,241,235,20.9095933,77.7081802
